Wall time,Step,Value
1507653826.6841605,0,4.056545734405518
1507654021.8267958,1,4.056545734405518
1507654214.1595132,2,4.056545734405518
1507654404.7043457,3,4.5687360763549805
1507654599.0792572,4,7.273099899291992
1507654793.8101544,5,8.809670448303223
1507654987.4185514,6,11.350132942199707
1507655181.2050629,7,12.374513626098633
1507655373.4385529,8,12.19012451171875
1507655565.3369236,9,15.63204288482666
1507655757.9573517,10,18.15201759338379
1507655951.6968129,11,18.705183029174805
1507656144.487404,12,19.545175552368164
1507656338.2454534,13,22.720754623413086
1507656534.8835747,14,19.31981086730957
1507656728.7996597,15,24.667076110839844
1507656923.7567923,16,17.803728103637695
1507657113.8226829,17,24.072935104370117
1507657309.95244,18,27.576316833496094
1507657504.5843952,19,28.928497314453125
1507657698.450566,20,27.22802734375
1507657892.792193,21,28.703134536743164
1507658087.905699,22,28.02704429626465
1507658281.6604884,23,30.09629249572754
1507658475.0333824,24,34.64453887939453
1507658666.6900587,25,33.661136627197266
1507658860.0274594,26,36.34501266479492
1507659052.7562294,27,36.099159240722656
1507659244.5693142,28,38.16840744018555
1507659439.9866462,29,36.42695999145508
1507659633.9041667,30,38.762550354003906
1507659833.496523,31,39.93034362792969
1507660032.4823263,32,39.827903747558594
1507660230.8110564,33,42.2044677734375
1507660426.1357121,34,38.619136810302734
1507660620.1766438,35,39.39766311645508
1507660815.3681436,36,44.54005432128906
1507661016.7897058,37,44.37615203857422
1507661210.5199327,38,45.46199417114258
1507661403.7861905,39,41.61032485961914
1507661596.5641778,40,45.21614456176758
1507661792.6209807,41,45.68735885620117
1507661984.985563,42,43.63859939575195
1507662176.333806,43,46.752716064453125
1507662374.7979834,44,48.821964263916016
1507662569.4054224,45,45.50297164916992
1507662762.871419,46,47.30588150024414
1507662954.1369777,47,47.08051681518555
1507663152.8212857,48,46.44540023803711
1507663341.9601884,49,48.6375732421875
1507663533.6456645,50,50.70682144165039
1507663728.8733516,51,50.37902069091797
1507663923.1056633,52,48.740013122558594
1507664117.3354402,53,46.95759201049805
1507664310.7028391,54,45.44150924682617
1507664505.9634545,55,53.247283935546875
1507664725.7635806,56,54.087276458740234
1507664922.5118928,57,53.63655090332031
1507665115.4568686,58,51.50584030151367
1507665307.3059347,59,51.239501953125
1507665498.8626864,60,53.718502044677734
1507665692.0320637,61,54.39459228515625
1507665890.6709924,62,53.53411102294922
1507666083.0144625,63,56.4228630065918
1507666279.3622794,64,54.988731384277344
1507666472.8084366,65,55.54189682006836
1507666669.7604284,66,55.99262619018555
1507666864.794461,67,54.210201263427734
1507667057.5657508,68,52.50973129272461
1507667251.9464135,69,55.787750244140625
1507667444.1353562,70,57.119441986083984
1507667638.5268028,71,57.959434509277344
1507667833.2153275,72,57.139930725097656
1507668025.0187674,73,55.54189682006836
1507668220.2676964,74,57.180904388427734
1507668414.5258949,75,56.955543518066406
1507668606.517501,76,59.43454360961914
1507668802.9843967,77,57.713584899902344
1507668994.6366057,78,56.77115249633789
1507669188.362221,79,59.127227783203125
1507669381.389725,80,59.1682014465332
1507669575.8831506,81,57.36529541015625
1507669768.169019,82,61.196475982666016
1507669960.1974447,83,61.60622787475586
1507670151.8240747,84,58.77893829345703
1507670343.7834787,85,59.72136688232422
1507670536.9361525,86,60.807212829589844
1507670731.475795,87,58.082359313964844
1507670931.9294584,88,60.56135940551758
1507671128.9605598,89,60.950626373291016
